disclosure_year,disclosure_date,transaction_date,owner,ticker,asset_description,type,amount,representative,district,ptr_link,cap_gains_over_200_usd
2021,07/13/2021,2021-06-02,self,MET,METLIFE INC,sale_partial,"$1,001 - $15,000",Hon. Rohit Khanna,CA17,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218147.pdf,False
2021,07/13/2021,2021-06-16,self,KMB,KIMBERLY CLARCK,sale_partial,"$1,001 - $15,000",Hon. Rohit Khanna,CA17,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218147.pdf,False
2021,04/10/2021,2021-03-30,,LARCX,Lord Abbett Floating Rate Fund Class C,purchase,"$1,001 - $15,000",Hon. Hakeem S. Jeffries,NY08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018554.pdf,False
2021,04/10/2021,2021-03-15,joint,REGL,ProShares S&P MidCap 400 Dividend Aristocrats ETF,sale_partial,"$1,001 - $15,000",Hon. Hakeem S. Jeffries,NY08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018555.pdf,False
2021,04/10/2021,2021-03-04,,AI,C3.ai Inc Class A,purchase,"$15,001 - $50,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018553.pdf,False
2021,04/10/2021,2021-03-02,,CDNA,"CareDx, Inc",purchase,"$15,001 - $50,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018553.pdf,False
2021,04/10/2021,2021-03-05,,CMLFU,CM Life Sciences Inc - Unit,purchase,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018553.pdf,False
2021,04/10/2021,2021-03-08,,CMLFU,CM Life Sciences Inc - Unit,purchase,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018553.pdf,False
2021,04/10/2021,2021-03-02,,DASH,DoorDash Inc Class A,sale_full,"$15,001 - $50,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018553.pdf,False
2021,04/10/2021,2021-03-11,,DASH,DoorDash Inc Class A,sale_full,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018553.pdf,False
2021,04/10/2021,2021-03-12,,EVBG,Everbridge Inc,purchase,"$15,001 - $50,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018553.pdf,False
2021,04/10/2021,2021-03-12,,HOLX,Hologic Inc,sale_full,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018553.pdf,False
2021,04/10/2021,2021-03-14,,QDEL,Quidel Corporation,sale_full,"$1,001 - $15,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018553.pdf,False
2021,04/10/2021,2021-03-03,,QDEL,Quidel Corporation,sale_full,"$15,001 - $50,000",Hon. Tom Malinowski,NJ07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018553.pdf,False
2021,06/15/2021,2021-05-14,joint,ACN,Accenture plc Class A Ordinary Shares,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,dependent,AHCO,AdaptHealth Corp. - Class A,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,dependent,AHCO,AdaptHealth Corp. - Class A,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,dependent,AHCO,AdaptHealth Corp. - Class A,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,joint,ADBE,Adobe Inc.,purchase,"$250,001 - $500,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,dependent,BSX,Boston Scientific Corporation,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,dependent,BSX,Boston Scientific Corporation,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,dependent,BSX,Boston Scientific Corporation,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,joint,CDNS,"Cadence Design Systems, Inc.",purchase,"$100,001 - $250,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,dependent,MTBC,"CareCloud, Inc.",purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,dependent,MTBC,"CareCloud, Inc.",purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,dependent,MTBC,"CareCloud, Inc.",purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,joint,MTBC,"CareCloud, Inc.",purchase,"$15,001 - $50,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,joint,EMR,Emerson Electric Company,purchase,"$250,001 - $500,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,dependent,EXAS,Exact Sciences Corporation,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,dependent,EXAS,Exact Sciences Corporation,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,dependent,EXAS,Exact Sciences Corporation,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,joint,EXAS,Exact Sciences Corporation,purchase,"$50,001 - $100,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-18,joint,FCX,"Freeport-McMoRan, Inc.",purchase,"$100,001 - $250,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-18,joint,HON,Honeywell International Inc.,purchase,"$250,001 - $500,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-18,joint,ICLR,ICON plc - Ordinary Shares,purchase,"$100,001 - $250,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-18,joint,IQV,"IQVIA Holdings, Inc",purchase,"$100,001 - $250,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,dependent,IQV,"IQVIA Holdings, Inc",purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,dependent,IQV,"IQVIA Holdings, Inc",purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,dependent,IQV,"IQVIA Holdings, Inc",purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-14,joint,MMP,Magella Midstream Partners L.P. Limited Partnership,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-18,joint,NEE,"NextEra Energy, Inc.",purchase,"$250,001 - $500,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-26,joint,OKE,"ONEOK, Inc.",purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-18,joint,ORLY,"O'Reilly Automotive, Inc.",purchase,"$100,001 - $250,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-26,joint,PRGS,Progress Software Corporation,purchase,"$50,001 - $100,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-26,joint,PTC,PTC Inc.,purchase,"$50,001 - $100,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-18,joint,ROK,"Rockwell Automation, Inc.",purchase,"$250,001 - $500,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-17,joint,TXN,Texas Instruments Incorporated,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-18,joint,VUZI,Vuzix Corporation,purchase,"$15,001 - $50,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,dependent,VUZI,Vuzix Corporation,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,dependent,VUZI,Vuzix Corporation,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,dependent,VUZI,Vuzix Corporation,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,dependent,VUZI,Vuzix Corporation,purchase,"$1,001 - $15,000",Hon. Kevin Hern,OK01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,False
2021,06/15/2021,2021-05-20,,FEDX,Fedex Corporation,purchase,"$15,001 - $50,000",Hon. Debbie Dingell,MI12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018918.pdf,False
2021,06/15/2021,2021-06-08,joint,OGN,Organon & Co,sale_full,"$1,001 - $15,000",Hon. Scott Franklin,FL15,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218111.pdf,False
2021,06/15/2021,2021-06-08,,OGN,Organon & Co,sale_full,"$1,001 - $15,000",Hon. Scott Franklin,FL15,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218111.pdf,False
2021,06/15/2021,2021-05-26,,MMP,Magellan Midstream Partners LTD,purchase,"$15,001 - $50,000",Hon. Trey Hollingsworth,IN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218112.pdf,False
2021,06/15/2021,2021-05-25,,MMP,Magellan Midstream Partners LTD,purchase,"$15,001 - $50,000",Hon. Trey Hollingsworth,IN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218112.pdf,False
2021,06/15/2021,2021-05-25,,MMP,Magellan Midstream Partners LTD,purchase,"$15,001 - $50,000",Hon. Trey Hollingsworth,IN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218112.pdf,False
2021,06/15/2021,2021-05-19,,MMP,Magellan Midstream Partners LTD,purchase,"$50,001 - $100,000",Hon. Trey Hollingsworth,IN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218112.pdf,False
2021,06/15/2021,2021-05-18,,--,AT&T INC SER B NOTE,purchase,"$15,001 - $50,000",Hon. William R. Keating,MA09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018875.pdf,False
2021,06/15/2021,2021-05-18,,--,GOLDMAN SACHS GROUP INC NOTE,purchase,"$15,001 - $50,000",Hon. William R. Keating,MA09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018875.pdf,False
2021,06/15/2021,2021-05-06,,--,MCDONALDS CORP MTN CALL,purchase,"$15,001 - $50,000",Hon. William R. Keating,MA09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018875.pdf,False
2021,06/15/2021,2021-04-29,,--,ORACLE CORP NOTE CALL,purchase,"$15,001 - $50,000",Hon. William R. Keating,MA09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018875.pdf,False
2021,06/15/2021,2021-05-03,,--,VALERO ENERGY CORP NOTE CALL,purchase,"$15,001 - $50,000",Hon. William R. Keating,MA09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018875.pdf,False
2021,06/15/2021,2021-06-10,,--,VALERO ENERGY CORP NOTE CALL,purchase,"$15,001 - $50,000",Hon. William R. Keating,MA09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018875.pdf,False
2022,01/28/2022,2021-12-16,,TWTR,Twitter Inc,sale_full,"$15,001 - $50,000",Hon. Patrick Fallon,TX04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020143.pdf,False
2022,01/28/2022,2021-12-16,,TWTR,Twitter Inc,purchase,"$15,001 - $50,000",Hon. Patrick Fallon,TX04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020143.pdf,False
2020,05/28/2020,2020-05-14,,DOX,Amdocs Limited - Ordinary Shares,sale_partial,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,False
2020,05/28/2020,2020-04-27,,BLUE,"Bluebird bio, Inc.",purchase,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,False
2020,05/28/2020,2020-04-27,,BR,"Broadridge Financial Solutions, Inc.",sale_partial,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,False
2020,05/28/2020,2020-05-14,,DEO,Diageo plc,purchase,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,False
2020,05/28/2020,2020-04-30,,ETR,Entergy Corporation,purchase,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,False
2020,05/28/2020,2020-04-27,,FRC,FIRST REPUBLIC BANK,sale_partial,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,False
2020,05/28/2020,2020-05-13,,FISV,"Fiserv, Inc.",sale_partial,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,False
2020,05/28/2020,2020-04-27,,FLIR,"FLIR Systems, Inc.",purchase,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,False
2020,05/28/2020,2020-04-22,,MMC,"Marsh & MCLENNAN Companies, Inc.",purchase,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,False
2020,05/28/2020,2020-04-27,,OLLI,"Ollie's Bargain Outlet Holdings, Inc.",sale_partial,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,False
2020,05/28/2020,2020-05-06,,PM,Philip Morris International Inc,sale_partial,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,False
2020,05/28/2020,2020-04-27,,ZBH,"Zimmer Biomet Holdings, Inc.",sale_partial,"$1,001 - $15,000",Hon. Lois Frankel,FL21,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,False
2020,05/28/2020,2020-05-18,self,DKNG,DraftKings Inc. - Class A,sale_partial,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016672.pdf,False
2020,05/28/2020,2020-05-18,self,DKNG,DraftKings Inc. - Class A,sale_partial,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016672.pdf,False
2020,05/28/2020,2020-05-20,self,DKNG,DraftKings Inc. - Class A,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016672.pdf,False
2020,05/28/2020,2020-05-20,self,DKNG,DraftKings Inc. - Class A,sale_partial,"$1,001 - $15,000",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016672.pdf,False
2020,05/28/2020,2020-05-15,self,BLK,"BlackRock, Inc.",sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016673.pdf,False
2020,05/28/2020,2020-05-18,self,DKNG,DraftKings Inc. - Class A,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016674.pdf,False
2020,05/28/2020,2020-05-18,self,DKNG,DraftKings Inc. - Class A,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016674.pdf,False
2020,05/28/2020,2020-05-20,self,DKNG,DraftKings Inc. - Class A,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016674.pdf,False
2020,05/28/2020,2020-05-20,self,DKNG,DraftKings Inc. - Class A,sale_partial,"$1,001 -",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016674.pdf,False
2020,09/30/2020,2020-08-31,,--,Camden County NJ Impt Auth Rev Lease,sale_full,"$1,001 - $15,000",Hon. Katherine M. Clark,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017449.pdf,False
2020,12/18/2020,2020-11-20,,RBCAA,"Republic Bancorp, Inc. - Class A",sale_full,"$1,001 - $15,000",Hon. James Comer,KY01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017880.pdf,False
2020,12/18/2020,2020-12-17,,RAD,Rite Aid Corporation,sale_full,"$1,001 - $15,000",Hon. James Comer,KY01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017880.pdf,False
2020,12/18/2020,2020-12-10,,WORK,"Slack Technologies, Inc. Class A",sale_full,"$1,001 - $15,000",Hon. James Comer,KY01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017880.pdf,False
2020,12/18/2020,2020-11-30,self,--,Multi-Pack Solutions LLC,purchase,"$250,001 - $500,000",Hon. Scott H. Peters,CA52,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017873.pdf,False
2020,12/18/2020,2020-12-17,self,TRUP,"Trupanion, Inc.",sale_partial,"$100,001 - $250,000",Hon. Bradley S. Schneider,IL10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017877.pdf,True
2020,12/18/2020,2020-08-12,self,TRUP,"Trupanion, Inc.",sale_partial,"$250,001 - $500,000",Hon. Bradley S. Schneider,IL10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017878.pdf,True
2020,12/18/2020,2020-12-09,self,--,"Alliant Holdings, LP",sale_partial,"$500,001 - $1,000,000",Hon. Bradley S. Schneider,IL10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017879.pdf,True
2020,12/18/2020,2020-12-17,joint,TRUP,"Trupanion, Inc.",sale_partial,"$100,001 - $250,000",Hon. Bradley S. Schneider,IL10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017879.pdf,True
2020,12/18/2020,2020-08-12,joint,TRUP,"Trupanion, Inc.",sale_partial,"$250,001 - $500,000",Hon. Bradley S. Schneider,IL10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017879.pdf,True
2021,12/07/2021,2021-11-15,joint,AAPL,Apple Inc,sale_full,"$250,001 - $500,000",Hon. Kim Dr Schrier,WA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019965.pdf,False
2021,12/07/2021,2021-11-16,self,GPN,Global Payments Inc,purchase,"$1,001 - $15,000",Hon. Cindy Axne,IA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019824.pdf,False
2021,12/07/2021,2021-11-16,self,GPN,Global Payments Inc,purchase,"$1,001 - $15,000",Hon. Cindy Axne,IA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019824.pdf,False
2021,12/07/2021,2021-11-16,,GPN,Global Payments Inc,purchase,"$1,001 - $15,000",Hon. Cindy Axne,IA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019824.pdf,False
2021,12/07/2021,2021-11-11,self,MKL,Markel Corporation,sale_full,"$1,001 - $15,000",Hon. Cindy Axne,IA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019824.pdf,False
2021,12/07/2021,2021-11-11,self,MKL,Markel Corporation,sale_full,"$1,001 - $15,000",Hon. Cindy Axne,IA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019824.pdf,False
2021,12/07/2021,2021-11-11,,MKL,Markel Corporation,sale_full,"$1,001 - $15,000",Hon. Cindy Axne,IA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019824.pdf,False
2021,12/07/2021,2021-11-23,self,MA,Mastercard Incorporated,purchase,"$1,001 - $15,000",Hon. Cindy Axne,IA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019824.pdf,False
2021,12/07/2021,2021-11-23,self,V,Visa Inc,purchase,"$1,001 - $15,000",Hon. Cindy Axne,IA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019824.pdf,False
2021,12/07/2021,2021-11-23,,V,Visa Inc,purchase,"$1,001 - $15,000",Hon. Cindy Axne,IA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019824.pdf,False
2021,12/07/2021,2021-11-18,,FPEI,First Trust Institutional Preferred Securities and Income ETF,purchase,"$50,001 - $100,000",Hon. Steve Cohen,TN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019972.pdf,False
2021,12/07/2021,2021-12-02,,SPY,SPDR S&P 500,purchase,"$1,001 - $15,000",Hon. Daniel Crenshaw,TX02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019942.pdf,False
