PID,College,Level,lab01,lab01 - Max Points,lab01 - Lateness (H:M:S),lab02,lab02 - Max Points,lab02 - Lateness (H:M:S),project01,project01 - Max Points,project01 - Lateness (H:M:S),lab03,lab03 - Max Points,lab03 - Lateness (H:M:S),project01_free_response,project01_free_response - Max Points,project01_free_response - Lateness (H:M:S),lab04,lab04 - Max Points,lab04 - Lateness (H:M:S),lab05,lab05 - Max Points,lab05 - Lateness (H:M:S),project02_checkpoint01,project02_checkpoint01 - Max Points,project02_checkpoint01 - Lateness (H:M:S),Midterm,Midterm - Max Points,Midterm - Lateness (H:M:S),lab06,lab06 - Max Points,lab06 - Lateness (H:M:S),project02_checkpoint02,project02_checkpoint02 - Max Points,project02_checkpoint02 - Lateness (H:M:S),lab07,lab07 - Max Points,lab07 - Lateness (H:M:S),project02,project02 - Max Points,project02 - Lateness (H:M:S),project02_free_response,project02_free_response - Max Points,project02_free_response - Lateness (H:M:S),lab08,lab08 - Max Points,lab08 - Lateness (H:M:S),lab09,lab09 - Max Points,lab09 - Lateness (H:M:S),project03_checkpoint01,project03_checkpoint01 - Max Points,project03_checkpoint01 - Lateness (H:M:S),project03,project03 - Max Points,project03 - Lateness (H:M:S),Final,Final - Max Points,Final - Lateness (H:M:S),Total Lateness (H:M:S),project05_free_response,project05_free_response - Max Points,project05_free_response - Lateness (H:M:S),project04,project04 - Max Points,project04 - Lateness (H:M:S),project05,project05 - Max Points,project05 - Lateness (H:M:S),discussion01,discussion01 - Max Points,discussion01 - Lateness (H:M:S),discussion02,discussion02 - Max Points,discussion02 - Lateness (H:M:S),discussion03,discussion03 - Max Points,discussion03 - Lateness (H:M:S),discussion04,discussion04 - Max Points,discussion04 - Lateness (H:M:S),discussion05,discussion05 - Max Points,discussion05 - Lateness (H:M:S),discussion06,discussion06 - Max Points,discussion06 - Lateness (H:M:S),discussion07,discussion07 - Max Points,discussion07 - Lateness (H:M:S),discussion08,discussion08 - Max Points,discussion08 - Lateness (H:M:S),discussion09,discussion09 - Max Points,discussion09 - Lateness (H:M:S),discussion10,discussion10 - Max Points,discussion10 - Lateness (H:M:S)
A14459831,WA,JR,96.90170784,100,00:00:00,,100,00:00:00,66.69476704,85,00:00:00,88.5201631,100,00:00:00,8.138014848,15,00:00:00,91.27449639,100,40:11:35,69.03485291,70,00:00:00,2.577084461,10,00:00:00,42.91580505,47,00:00:00,82.66992548,85,431:45:54,10,10,00:00:00,83.46229266,100,00:00:00,72.59304564,75,00:00:00,16.71554947,25,00:00:00,84.70563562,100,217:18:53,50,50,00:00:00,0.7123488207,10,00:00:00,100,100,00:00:00,86.18635375,87,00:00:00,689:16:53,19.23223287,25,00:00:00,61.17505374,75,00:00:00,69.17950635,75,00:00:00,9.006576132,10,00:00:00,10,10,40:11:35,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,689:16:53,7.494343102,10,00:00:00
A14883274,RE,JR,82.22003046,100,00:00:00,60.21030172,100,00:00:00,61.12934234,85,00:00:00,82.46615448,100,00:00:00,14.09434062,15,00:00:00,90.43953108,100,00:00:00,70,70,00:00:00,10,10,00:00:00,45.89989875,47,00:00:00,77.27730656,85,645:24:50,8.146089035,10,00:00:00,83.75112038,100,00:00:00,69.33801041,75,00:00:00,25,25,00:00:00,84.86333013,100,00:00:00,42.38736003,50,00:00:00,5.606925785,10,00:00:00,86.00117886,100,00:00:00,69.7349792,87,00:00:00,669:12:21,16.31218985,25,00:00:00,54.72522346,75,669:12:21,61.57533794,75,00:00:00,8.737842977,10,00:00:00,10,10,00:00:00,7.212329524,10,00:00:00,9.739286501,10,00:00:00,9.25886295,10,00:00:00,10,10,00:00:00,10,10,669:12:21,8.973596865,10,00:00:00,7.988521254,10,669:12:21,10,10,00:00:00
A14169808,WA,JR,88.39501847,100,00:00:00,59.76482404,100,00:00:00,73.49744379,85,00:00:00,96.55210864,100,00:00:00,4.720616081,15,00:00:00,99.52623537,100,42:36:43,,70,00:00:00,,10,00:00:00,47,47,00:00:00,76.82545455,85,00:00:00,,10,00:00:00,83.46308887,100,00:00:00,74.12842491,75,00:00:00,22.83025326,25,00:00:00,63.56652667,100,00:00:00,35.41849357,50,00:00:00,7.784017886,10,00:00:00,95.33483506,100,00:00:00,68.0378993,87,00:00:00,63:51:33,21.14722165,25,00:00:00,68.45988982,75,00:00:00,74.54218394,75,00:00:00,10,10,00:00:00,9.995786992,10,00:00:00,8.12029849,10,63:51:33,10,10,42:36:43,10,10,63:51:33,10,10,00:00:00,10,10,63:51:33,10,10,00:00:00,10,10,00:00:00,10,10,63:51:33
A14024001,FI,SR,88.09795768,100,00:00:00,81.55442625,100,00:00:00,80.56982369,85,00:00:00,98.64370887,100,00:00:00,9.228034277,15,00:00:00,0,100,39:32:29,31.6803135,70,00:01:19,9.939034212,10,00:04:59,36.39404766,47,00:00:00,45.66201605,85,00:00:00,10,10,00:00:00,80.56840543,100,00:01:44,68.59401192,75,00:00:00,16.9926427,25,00:00:00,67.0611083,100,00:02:18,36.38458976,50,00:02:35,0,10,00:00:00,100,100,00:00:00,70.10665768,87,00:00:00,53:03:32,23.19427313,25,00:04:59,74.64577904,75,39:32:29,75,75,00:04:59,10,10,00:04:59,9.405846453,10,00:00:00,10,10,00:01:44,9.580670039,10,00:00:00,10,10,00:00:00,10,10,00:02:18,10,10,00:04:59,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14490387,TH,JR,91.50487693,100,47:26:10,99.11870895,100,00:00:00,67.08231685,85,00:00:00,91.20014906,100,00:00:00,14.44058728,15,00:00:00,79.86598647,100,12:08:58,70,70,00:00:00,10,10,00:00:00,40.86423508,47,00:00:00,54.33632456,85,431:48:42,5.570361555,10,00:00:00,81.38010521,100,00:00:00,71.85709966,75,00:00:00,22.21110113,25,00:00:00,89.41779296,100,00:00:00,46.85899458,50,00:00:13,4.441120973,10,00:00:00,93.79868627,100,00:00:00,87,87,00:00:00,491:24:29,21.27892797,25,00:00:13,69.08530676,75,00:00:13,74.35980875,75,00:00:00,9.96558629,10,00:00:00,8.919457064,10,00:00:13,10,10,00:00:00,9.942615773,10,00:00:00,7.827547565,10,00:00:00,6.916530888,10,00:00:13,7.774805389,10,431:48:42,8.4251491,10,00:00:00,8.17510698,10,00:00:00,9.193553865,10,491:24:29
A14600543,WA,SR,100,100,00:00:00,93.96330457,100,00:00:00,81.44151342,85,00:00:00,89.40331036,100,385:35:30,15,15,00:00:00,99.73771404,100,00:00:00,66.69164322,70,288:51:34,10,10,00:00:00,47,47,00:00:00,81.57064418,85,313:07:17,9.607435356,10,00:00:00,97.43927184,100,00:00:00,73.00608462,75,00:00:00,24.52605185,25,00:00:00,96.55584315,100,00:00:00,48.84367418,50,00:00:00,2.308887542,10,00:00:00,98.89866413,100,00:00:00,75.69784447,87,00:00:00,987:54:39,23.62035624,25,385:35:30,75,75,00:00:00,75,75,00:00:00,10,10,385:35:30,10,10,00:00:00,10,10,288:51:34,8.383453629,10,313:07:17,10,10,288:51:34,10,10,288:51:34,10,10,987:54:39,10,10,00:00:00,10,10,987:54:39,10,10,288:51:34
A14187677,FI,SR,91.15113096,100,00:00:00,92.8492116,100,00:00:00,73.36950117,85,00:00:00,87.78515825,100,00:00:00,14.00253074,15,00:00:00,99.24922756,100,47:15:32,62.99896527,70,00:00:00,10,10,00:00:00,30.66781404,47,00:00:00,83.34719948,85,00:00:00,,10,00:00:00,87.49799675,100,00:00:00,71.78194794,75,00:00:00,24.74391956,25,00:00:00,94.50276684,100,00:00:00,41.76281359,50,00:00:00,4.218272023,10,00:00:00,100,100,00:00:00,70.88087831,87,00:00:00,81:55:40,19.35928672,25,00:00:00,64.18458303,75,00:00:00,69.92180971,75,00:00:00,10,10,00:00:00,10,10,00:00:00,9.546641298,10,00:00:00,10,10,00:00:00,9.098182435,10,00:00:00,10,10,00:00:00,10,10,00:00:00,8.68799766,10,00:00:00,9.998427883,10,00:00:00,6.646546795,10,00:00:00
A14472397,WA,JR,84.10092536,100,00:00:00,72.22991527,100,00:00:00,53.99543153,85,00:00:00,85.13388118,100,00:00:00,12.09062802,15,00:00:00,63.24884556,100,48:00:29,70,70,00:00:00,5.084289425,10,00:00:00,24.91317117,47,00:00:00,71.72702884,85,00:00:00,8.063860234,10,00:00:00,64.71282839,100,00:00:00,63.98570894,75,00:00:00,20.77939402,25,00:00:00,79.84553381,100,00:00:00,24.39867932,50,00:00:00,0,10,00:00:00,82.72039797,100,00:00:00,48.39547286,87,00:00:00,48:00:29,15.6752671,25,48:00:29,50.44258665,75,00:00:00,57.26556569,75,00:00:00,10,10,00:00:00,7.828220494,10,00:00:00,6.838455043,10,00:00:00,10,10,00:00:00,10,10,48:00:29,8.543921555,10,00:00:00,7.973173895,10,00:00:00,9.097334745,10,48:00:29,8.626071879,10,00:00:00,10,10,48:00:29
A14755997,SI,JR,75.234051,100,00:00:00,,100,00:00:00,70.88560766,85,00:00:00,71.74556581,100,267:15:40,15,15,00:00:00,94.67939965,100,38:23:00,69.32554446,70,00:00:00,10,10,00:00:00,42.2821613,47,00:00:00,77.31709134,85,504:45:26,10,10,00:00:00,98.51118678,100,00:00:00,74.94095271,75,00:00:00,25,25,00:00:00,92.29658119,100,00:00:00,50,50,00:00:00,2.318580853,10,00:00:00,91.89004078,100,00:00:00,84.01140199,87,00:00:00,810:24:06,23.69631519,25,00:00:00,68.60554918,75,00:00:00,68.83610396,75,00:00:00,10,10,00:00:00,10,10,00:00:00,8.69307981,10,00:00:00,9.731343415,10,00:00:00,10,10,00:00:00,10,10,38:23:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14600543,TH,SR,100,100,00:00:00,83.94491465,100,00:00:00,78.4211672,85,00:00:00,98.17885576,100,385:35:30,15,15,00:00:00,85.10667737,100,00:00:00,66.48331288,70,288:51:34,10,10,00:00:00,47,47,00:00:00,85,85,313:07:17,10,10,00:00:00,93.53654483,100,00:00:00,74.68203611,75,00:00:00,23.59038589,25,00:00:00,89.24677897,100,00:00:00,47.19617651,50,00:00:00,1.767383464,10,00:00:00,96.01248798,100,00:00:00,84.22145706,87,00:00:00,987:54:39,24.21963932,25,313:07:17,73.92639591,75,00:00:00,75,75,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,288:51:34,9.651803596,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14369624,FI,JR,94.05864777,100,00:00:00,90.49002044,100,00:00:00,85,85,00:00:00,99.91122115,100,00:00:00,11.70558965,15,00:00:00,92.83609986,100,04:09:52,63.24460706,70,00:00:00,10,10,00:00:00,46.4307844,47,00:00:00,85,85,00:00:00,5.767250741,10,00:00:00,83.65709645,100,00:00:00,57.00612076,75,00:00:00,24.2479566,25,00:00:00,95.9447617,100,00:00:00,50,50,00:00:00,3.864419043,10,00:00:00,97.15122239,100,00:00:00,85.10779444,87,00:00:00,04:09:52,25,25,00:00:00,73.84606094,75,00:00:00,75,75,00:00:00,10,10,00:00:00,10,10,00:00:00,9.646830987,10,00:00:00,10,10,00:00:00,8.033755442,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.972335349,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14024001,WA,SR,93.8894767,100,00:00:00,86.31094815,100,00:00:00,82.06112221,85,00:00:00,93.58863611,100,00:00:00,12.8113782,15,00:00:00,1.554518843,100,39:32:29,33.92705269,70,00:01:19,9.082037355,10,00:04:59,32.85840805,47,00:00:00,47.84551501,85,00:00:00,10,10,00:00:00,92.93445714,100,00:01:44,64.6375168,75,00:00:00,25,25,00:00:00,72.95640149,100,00:02:18,26.10157946,50,00:02:35,0,10,00:00:00,100,100,00:00:00,69.4529225,87,00:00:00,53:03:32,25,25,53:03:32,75,75,00:00:00,75,75,00:00:00,10,10,00:00:00,10,10,00:00:00,7.962763527,10,00:01:19,10,10,00:00:00,10,10,00:00:00,10,10,53:03:32,10,10,00:00:00,9.912908964,10,00:00:00,10,10,00:01:19,9.955374898,10,00:01:19
A14484746,SI,SR,88.48468154,100,00:00:00,82.55307421,100,00:00:00,74.67817839,85,00:00:00,76.86539263,100,00:00:00,15,15,00:00:00,55.46143135,100,46:39:38,70,70,00:00:00,8.720277498,10,00:00:00,19.97757257,47,00:00:00,66.78252947,85,00:00:00,7.936322069,10,00:00:00,85.67204071,100,00:00:00,68.53707672,75,00:00:00,25,25,00:00:00,71.98484978,100,00:00:00,48.95102033,50,00:00:00,10,10,00:00:00,81.02508338,100,00:00:00,54.35073612,87,00:00:00,46:39:38,21.23309337,25,00:00:00,64.79394129,75,00:00:00,70.83605245,75,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,8.792990528,10,00:00:00,10,10,00:00:00,8.633365563,10,00:00:00,9.783926599,10,46:39:38,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14521581,TH,JR,96.20083208,100,00:00:00,89.08087917,100,00:00:00,82.13808453,85,00:00:00,90.76028159,100,00:00:00,9.668013938,15,00:00:00,93.56367798,100,00:00:00,66.40922751,70,384:50:21,5.967755902,10,00:00:00,31.14954797,47,00:00:00,85,85,00:00:00,10,10,00:00:00,92.08029912,100,00:00:00,71.58980095,75,00:00:00,19.60466276,25,00:00:00,80.30742539,100,00:00:00,50,50,00:00:00,1.45674487,10,00:00:00,92.61097041,100,00:00:00,74.83566615,87,00:00:00,384:50:21,25,25,00:00:00,73.84551119,75,00:00:00,75,75,384:50:21,10,10,00:00:00,10,10,384:50:21,8.049127941,10,00:00:00,10,10,384:50:21,9.490859031,10,00:00:00,9.700132926,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,8.171119694,10,00:00:00
A14162943,WA,JR,63.07865959,100,00:00:00,39.54581487,100,00:00:00,45.13302285,85,00:00:00,77.9152507,100,00:00:00,14.70090915,15,00:00:00,68.02735244,100,47:42:33,52.58473563,70,00:00:00,8.22436603,10,00:00:00,25.62717942,47,00:00:00,70.69081905,85,00:00:00,10,10,00:00:00,59.97704382,100,00:00:00,73.80072497,75,00:00:00,24.07836182,25,00:00:00,44.27161582,100,00:00:00,50,50,00:00:00,8.805928222,10,00:00:00,80.49190422,100,00:00:00,72.46715001,87,00:00:00,93:16:10,11.63530095,25,00:00:00,45.73168573,75,93:16:10,52.48837936,75,93:16:10,5.454257905,10,00:00:00,8.017716835,10,00:00:00,6.519494528,10,00:00:00,6.826880255,10,93:16:10,5.992923414,10,00:00:00,5.814639863,10,00:00:00,8.279569473,10,00:00:00,7.544656205,10,00:00:00,8.614913196,10,93:16:10,5.290254004,10,00:00:00
A14341510,WA,JR,69.41692773,100,50:28:37,74.85857965,100,00:00:00,83.84439406,85,00:00:00,100,100,00:00:00,15,15,00:00:00,79.15635045,100,45:20:15,57.43872373,70,00:00:00,0,10,00:00:00,35.23694927,47,00:00:00,61.91523173,85,286:27:42,1.183076194,10,00:00:00,81.54361365,100,00:00:00,73.82110247,75,00:00:00,20.2684825,25,00:00:00,93.29138566,100,00:00:00,33.05706937,50,00:00:00,2.432554142,10,00:00:00,92.82090254,100,00:00:00,68.59076423,87,00:00:00,932:40:59,22.30866421,25,00:00:00,70.97000991,75,286:27:42,75,75,00:00:00,10,10,00:00:00,9.698444965,10,00:00:00,8.838249175,10,00:00:00,10,10,00:00:00,9.55551656,10,932:40:59,8.783309628,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14874081,FI,JR,100,100,00:00:00,69.15343888,100,00:00:00,54.66132154,85,00:00:00,96.79252838,100,00:00:00,8.826053699,15,00:00:00,36.84984903,100,35:24:07,64.84766701,70,00:00:00,10,10,00:00:00,36.28931038,47,00:00:00,61.31810189,85,00:00:00,,10,00:00:00,79.30451337,100,00:00:00,75,75,00:00:00,23.74093394,25,00:00:00,92.65129499,100,00:00:00,42.48351076,50,00:00:00,0,10,00:00:00,63.50285883,100,00:00:00,63.20457513,87,00:00:00,35:24:07,15.28494262,25,00:00:00,51.65935179,75,00:00:00,57.76502517,75,00:00:00,7.890545709,10,00:00:00,5.176937069,10,00:00:00,8.28290693,10,00:00:00,8.878646867,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,5.788255124,10,00:00:00,5.410230422,10,00:00:00,6.535288546,10,00:00:00
A14322486,RE,SR,100,100,00:00:00,70.73119914,100,00:00:00,64.40789526,85,00:00:00,78.41238689,100,00:00:00,14.9471876,15,00:00:00,93.30338717,100,46:48:38,42.15984602,70,00:00:00,7.257871282,10,00:00:00,44.42920764,47,00:00:00,73.45441508,85,00:00:00,10,10,00:00:00,92.57345159,100,00:00:00,70.34080823,75,00:00:00,16.33907988,25,00:00:00,,100,00:00:00,44.84164942,50,00:00:00,8.392069977,10,00:00:00,79.30477696,100,00:00:00,71.45051501,87,00:00:00,46:51:36,16.70196789,25,00:00:00,62.97324142,75,00:00:00,69.06613999,75,46:48:38,7.843402179,10,00:00:00,10,10,46:48:38,10,10,00:00:00,7.850445009,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.10019834,10,00:00:00,10,10,46:48:38,10,10,00:00:00,9.289940079,10,00:00:00
A14088257,RE,SO,85.2682711,100,00:00:00,81.98667533,100,00:00:00,72.87931987,85,00:00:00,81.55102817,100,00:00:00,10.31432714,15,00:00:00,66.54600767,100,47:03:14,70,70,00:00:00,3.166486952,10,00:00:00,21.57922518,47,00:00:00,62.43603436,85,00:00:00,4.693198148,10,00:00:00,83.67602207,100,00:00:00,68.89031321,75,00:00:00,25,25,00:00:00,85.15225676,100,00:00:00,23.28532415,50,00:00:00,0,10,00:00:00,76.4130031,100,00:00:00,52.43514232,87,00:00:00,47:03:14,20.71162728,25,00:00:00,67.65546165,75,00:00:00,73.68602254,75,00:00:00,9.302957151,10,00:00:00,10,10,00:00:00,10,10,00:00:00,8.55193027,10,00:00:00,8.27109789,10,00:00:00,10,10,00:00:00,10,10,00:00:00,7.524079437,10,00:00:00,10,10,00:00:00,9.04747152,10,00:00:00
A14313679,TH,SR,74.31100888,100,00:00:00,97.71786064,100,00:00:00,64.65885091,85,00:00:00,83.45751952,100,268:26:07,14.84410975,15,00:00:00,98.57980623,100,00:00:00,66.23278873,70,00:00:00,9.07312476,10,00:00:00,47,47,00:00:00,70.83681834,85,00:00:00,10,10,00:00:00,85.61265923,100,434:14:10,75,75,00:00:00,21.14446769,25,00:00:00,88.56884667,100,00:00:00,48.98084599,50,00:00:00,10,10,00:00:00,94.77128731,100,00:00:00,63.89637061,87,00:00:00,702:40:17,16.20217736,25,00:00:00,58.79386207,75,00:00:00,67.29649533,75,00:00:00,10,10,00:00:00,8.11228585,10,00:00:00,9.448052632,10,00:00:00,10,10,00:00:00,7.125273475,10,00:00:00,10,10,00:00:00,8.072348775,10,00:00:00,9.422791004,10,702:40:17,7.820070196,10,00:00:00,9.570764476,10,00:00:00
A14088257,FI,SO,86.53303199,100,00:00:00,78.49941108,100,00:00:00,70.16673611,85,00:00:00,68.74654746,100,00:00:00,1.182509566,15,00:00:00,73.59327471,100,47:03:14,70,70,00:00:00,4.444027543,10,00:00:00,23.8301733,47,00:00:00,54.39004113,85,00:00:00,10,10,00:00:00,82.29280035,100,00:00:00,72.86721202,75,00:00:00,23.87379505,25,00:00:00,78.07304378,100,00:00:00,16.399778,50,00:00:00,0.5704503032,10,00:00:00,79.01035729,100,00:00:00,56.34195422,87,00:00:00,47:03:14,20.98850648,25,00:00:00,61.78138526,75,00:00:00,68.92740699,75,00:00:00,9.738128937,10,47:03:14,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.162555954,10,00:00:00,9.662151292,10,00:00:00,10,10,00:00:00
A14429482,SI,JR,80.23018845,100,00:00:00,72.89994725,100,00:00:00,70.72915067,85,00:00:00,90.02104774,100,00:00:00,13.29848033,15,00:00:00,89.99243147,100,00:00:00,64.72226142,70,00:00:00,4.014801612,10,00:00:00,47,47,00:00:00,61.60646449,85,00:00:00,9.642559977,10,00:00:00,73.93694782,100,00:00:00,75,75,00:00:00,25,25,00:00:00,81.94915381,100,00:00:00,36.19881282,50,00:00:00,2.167207432,10,00:00:00,80.79060264,100,00:00:00,64.11347501,87,00:00:00,22:31:06,20.63189974,25,00:00:00,65.82950761,75,00:00:00,70.33819817,75,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,8.953305522,10,00:00:00,8.634425161,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14164800,WA,SR,88.73799065,100,00:00:00,32.8473853,100,00:00:00,47.43437063,85,00:00:00,36.22303024,100,00:00:00,15,15,00:00:00,72.25664445,100,00:00:00,67.15819849,70,00:00:00,9.24280682,10,00:00:00,38.03745213,47,00:00:00,72.31327798,85,764:40:45,10,10,00:00:00,81.94889351,100,00:04:51,66.19717047,75,00:00:00,21.81982317,25,00:00:00,72.82971651,100,00:00:00,34.56362423,50,00:00:00,1.908892841,10,00:00:00,91.57307368,100,00:00:00,68.58011922,87,00:00:00,828:47:53,15.52439226,25,00:00:00,52.50444033,75,00:00:00,56.64787769,75,00:00:00,9.715188606,10,00:00:00,8.118086002,10,00:00:00,7.857863909,10,00:00:00,7.303798817,10,00:00:00,7.463025932,10,00:00:00,10,10,00:00:00,8.087528239,10,00:00:00,10,10,00:00:00,7.878602041,10,00:00:00,7.733317262,10,00:00:00
A14735005,WA,JR,92.35220983,100,00:00:00,98.94813424,100,00:00:00,81.10620873,85,00:00:00,100,100,00:00:00,13.78919219,15,00:00:00,96.18498232,100,00:00:00,66.38790289,70,270:22:55,10,10,00:00:00,47,47,00:00:00,79.59338854,85,00:00:00,4.094123142,10,00:00:00,84.45825925,100,00:00:00,69.50670282,75,00:00:00,25,25,00:00:00,96.97920086,100,182:37:20,45.5835283,50,00:00:00,1.590046202,10,00:00:00,100,100,00:00:00,78.29949851,87,00:00:00,453:00:15,24.45523984,25,00:00:00,75,75,00:00:00,74.70392667,75,00:00:00,9.705073128,10,00:00:00,10,10,00:00:00,10,10,182:37:20,9.53678978,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.230196548,10,00:00:00,9.398783457,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14957013,WA,SO,97.52187394,100,00:00:00,99.49909598,100,00:00:00,74.83220121,85,00:00:00,87.82133421,100,00:00:00,12.90880031,15,00:00:00,84.78772196,100,41:48:02,70,70,00:00:00,10,10,00:00:00,39.45055676,47,00:00:00,73.3555398,85,504:33:08,10,10,00:00:00,89.18192456,100,00:00:00,75,75,00:00:00,25,25,00:00:00,87.55702457,100,00:00:00,47.59879853,50,00:00:00,0,10,00:00:00,96.71432742,100,00:00:00,79.34295437,87,00:00:00,546:21:10,24.02555551,25,00:00:00,70.16938645,75,00:00:00,73.97692337,75,00:00:00,10,10,00:00:00,10,10,41:48:02,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,41:48:02,8.896302829,10,00:00:00
A14847309,FI,SR,93.31539896,100,00:00:00,82.1806185,100,00:00:00,81.48827701,85,00:00:00,93.7524687,100,00:00:00,15,15,00:00:00,91.97696521,100,40:18:06,69.37450753,70,00:00:00,10,10,00:00:00,28.27897043,47,00:00:00,85,85,556:32:58,10,10,00:00:00,82.70700517,100,00:00:00,75,75,00:00:00,18.4567802,25,00:00:00,89.82700931,100,212:23:22,44.41194989,50,00:00:00,5.072993078,10,00:00:00,99.88124264,100,00:00:00,82.60841878,87,00:00:00,1091:22:58,24.99080272,25,00:00:00,75,75,00:00:00,75,75,00:00:00,10,10,00:00:00,10,10,556:32:58,9.832274917,10,556:32:58,10,10,556:32:58,8.149141857,10,00:00:00,10,10,00:00:00,9.698301037,10,00:00:00,10,10,556:32:58,10,10,00:00:00,10,10,00:00:00
A14484746,SI,SR,87.28715088,100,00:00:00,70.40002509,100,00:00:00,84.76981074,85,00:00:00,62.53922129,100,00:00:00,7.289817454,15,00:00:00,63.46505768,100,46:39:38,70,70,00:00:00,10,10,00:00:00,16.87747752,47,00:00:00,77.03400436,85,00:00:00,10,10,00:00:00,82.39281835,100,00:00:00,62.73660378,75,00:00:00,25,25,00:00:00,77.27684371,100,00:00:00,48.01018394,50,00:00:00,2.030954836,10,00:00:00,90.89677123,100,00:00:00,54.67466654,87,00:00:00,46:39:38,25,25,46:39:38,75,75,00:00:00,75,75,00:00:00,9.864064295,10,00:00:00,8.954633811,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00,8.673996079,10,00:00:00,10,10,00:00:00,10,10,00:00:00,9.007815445,10,00:00:00,10,10,00:00:00
A14282114,SI,SR,98.43015898,100,00:00:00,98.50816638,100,00:00:00,77.19318287,85,00:00:00,100,100,00:00:00,12.6067632,15,00:00:00,95.93931623,100,00:00:00,68.52831001,70,00:00:00,0.5087556197,10,00:00:00,42.98231608,47,00:00:00,85,85,00:00:00,7.823243323,10,00:00:00,89.56761924,100,00:00:00,66.9673921,75,00:00:00,20.01919073,25,00:00:00,100,100,00:00:00,50,50,00:00:00,9.508426136,10,00:00:00,100,100,00:00:00,71.8268672,87,00:00:00,00:00:00,25,25,00:00:00,72.65869772,75,00:00:00,75,75,00:00:00,10,10,00:00:00,10,10,00:00:00,9.482180671,10,00:00:00,10,10,00:00:00,9.912147628,10,00:00:00,10,10,00:00:00,9.90685912,10,00:00:00,10,10,00:00:00,10,10,00:00:00,10,10,00:00:00
A14786662,RE,JR,93.53395969,100,00:00:00,81.70741049,100,00:00:00,60.75184295,85,00:00:00,72.69983957,100,00:00:00,14.36553596,15,00:00:00,83.75561899,100,37:27:20,,70,00:00:00,9.467941238,10,00:00:00,40.36703415,47,00:00:00,65.94413182,85,00:00:00,5.588051895,10,00:00:00,87.27745887,100,00:00:00,72.02847183,75,00:00:00,25,25,00:00:00,83.46119944,100,00:00:00,41.02724263,50,00:00:00,,10,00:00:00,87.63734104,100,00:00:00,72.78590113,87,00:00:00,37:27:20,20.93118368,25,00:00:00,61.21922389,75,00:00:00,65.86172548,75,00:00:00,6.418906617,10,00:00:00,10,10,00:00:00,7.751238531,10,00:00:00,9.119154123,10,00:00:00,10,10,00:00:00,9.182860257,10,37:27:20,9.069147087,10,00:00:00,10,10,00:00:00,7.659346142,10,00:00:00,9.357478874,10,00:00:00
A14779202,WA,SR,89.68264422,100,00:00:00,46.91222799,100,00:00:00,72.32040623,85,00:00:00,99.03731235,100,00:00:00,7.19967513,15,00:00:00,98.19478322,100,00:00:00,70,70,00:00:00,3.727734482,10,00:00:00,35.28265465,47,00:00:00,61.03504994,85,431:28:41,7.614212869,10,00:00:00,98.18563218,100,00:00:00,69.6328717,75,00:00:00,25,25,00:00:00,99.5692897,100,00:00:00,40.1562181,50,00:00:00,4.682291351,10,00:00:00,95.16632193,100,00:00:00,75.82689411,87,00:00:00,431:28:41,20.5616238,25,00:00:00,66.98171608,75,00:00:00,74.13982706,75,00:00:00,10,10,00:00:00,10,10,00:00:00,6.669314241,10,00:00:00,10,10,00:00:00,9.864240772,10,00:00:00,10,10,00:00:00,8.591807747,10,00:00:00,9.95991397,10,00:00:00,10,10,00:00:00,9.614588601,10,00:00:00
